order_line_id,order_id,order_date,customer_id,delivery_place_id,product_id,product_description,product_type,quantity,uom,unit_price,currency
OL-001,ORD-2026-317782,25/12/2026,CUST-498382,DEL-76669607,PROD-029384,Trimbit Docking Station 12-in-1,Product,1,pcs,89.9,EUR
OL-001,ORD-2027-269170,2027-01-27,CUST-741390,DEL-42981324,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,45,pcs,67.0,EUR
OL-001,ORD-2026-600241,2026-11-12,CUST-660086,DEL-58841557,PROD-483921,Zoltrix 4K Display Module 27in,Product,38,pcs,189.99,EUR
OL-003,ORD-2027-804299,2027-01-21,CUST-262316,DEL-64877191,PROD-639182,Blipcore Wireless Adapter AC1200,Product,16,pcs,22.8,EUR
OL-001,ORD-2027-184120,2027-01-06,CUST-660086,DEL-54250344,PROD-483921,Zoltrix 4K Display Module 27in,Product,35,pcs,189.99,EUR
OL-003,ORD-2027-200932,21-01-2027,CUST-444207,DEL-96057593,PROD-639182,Blipcore Wireless Adapter AC1200,Product,25,pcs,22.8,EUR
OL-003,ORD-2027-439817,2027-01-02,CUST-960394,DEL-20593403,PROD-461829,Plonex Webcam 1080p Pro,Product,68,pcs,44.0,EUR
OL-003,ORD-2026-239116,2026-12-28,CUST-627276,DEL-88831486,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,75,m,8.9,EUR
OL-002,ORD-2027-275526,2027-01-20,CUST-666390,DEL-70166480,PROD-483921,Zoltrix 4K Display Module 27in,Product,100,pcs,189.99,EUR
OL-001,ORD-2027-799155,2027-01-05,CUST-989545,DEL-53106399,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,92,pcs,112.5,EUR
OL-002,ORD-2027-508937,2027-01-04,CUST-299448,DEL-48478684,PROD-461829,Plonex Webcam 1080p Pro,Product,71,pcs,44.0,EUR
OL-001,ORD-2026-615138,2026-12-01,CUST-163918,DEL-80392240,PROD-461829,Plonex Webcam 1080p Pro,Product,85,pcs,44.0,EUR
OL-001,ORD-2027-411762,2027-02-01,CUST-890170,DEL-82144402,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,92,pcs,112.5,EUR
OL-001,ORD-2026-981521,2026-12-14,CUST-100599,DEL-56420476,PROD-192837,Droxel 65W GaN Charger,Product,95,pcs,28.4,EUR
OL-001,ORD-2027-997287,2027-01-06,CUST-766563,DEL-63211150,PROD-483921,Zoltrix 4K Display Module 27in,Product,71,pcs,189.99,EUR
OL-003,ORD-2027-257212,2027-01-15,CUST-340174,DEL-86745380,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,84,pcs,112.5,EUR
OL-002,ORD-2026-448884,2026-12-10,CUST-266931,DEL-80980044,PROD-271045,Vantec USB-C Hub 9-port,Product,9,pcs,34.5,EUR
OL-001,ORD-2026-277409,7 Dec 2026,CUST-182627,DEL-46385762,PROD-583047,Veltric UPS 600VA Tower,Product,42,pcs,78.6,EUR
OL-001,ORD-2027-677759,29-01-2027,CUST-371782,DEL-45106207,PROD-483921,Zoltrix 4K Display Module 27in,Product,66,pcs,189.99,EUR
OL-002,ORD-2026-130216,29/12/2026,CUST-288073,DEL-22097496,PROD-029384,Trimbit Docking Station 12-in-1,Product,57,pcs,89.9,EUR
OL-001,ORD-2026-945197,2026-12-27,CUST-132938,DEL-68810561,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,89,pcs,67.0,EUR
OL-002,ORD-2026-254850,2026-12-02,CUST-181247,DEL-94819556,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,40,m,8.9,EUR
OL-002,ORD-2026-193035,11/12/2026,CUST-653306,DEL-24039158,PROD-029384,Trimbit Docking Station 12-in-1,Product,89,pcs,89.9,EUR
OL-001,ORD-2026-347565,2026-12-28,CUST-225710,DEL-43878996,PROD-583047,Veltric UPS 600VA Tower,Product,45,pcs,78.6,EUR
OL-001,ORD-2027-200195,13/01/2027,CUST-424308,DEL-53154591,PROD-029384,Trimbit Docking Station 12-in-1,Product,71,pcs,89.9,EUR
OL-001,ORD-2026-504048,2026-12-19,CUST-444207,DEL-26733967,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,68,pcs,67.0,EUR
OL-002,ORD-2026-858711,2026-12-29,CUST-498382,DEL-76669607,PROD-192837,Droxel 65W GaN Charger,Product,38,pcs,28.4,EUR
OL-002,ORD-2026-400441,2026-12-08,CUST-217308,DEL-71974027,PROD-583047,Veltric UPS 600VA Tower,Product,44,pcs,78.6,EUR
OL-001,ORD-2026-484682,28-11-2026,CUST-771088,DEL-20200074,PROD-483921,Zoltrix 4K Display Module 27in,Product,55,pcs,189.99,EUR
OL-002,ORD-2026-278368,2026-12-30,CUST-653306,DEL-21819185,PROD-271045,Vantec USB-C Hub 9-port,Product,12,pcs,34.5,EUR
OL-001,ORD-2026-346120,2026-12-24,CUST-741390,DEL-71851421,PROD-461829,Plonex Webcam 1080p Pro,Product,7,pcs,44.0,EUR
OL-001,ORD-2026-943706,2026-12-22,CUST-547470,DEL-60491958,PROD-583047,Veltric UPS 600VA Tower,Product,18,pcs,78.6,EUR
OL-001,ORD-2026-429119,2026-12-30,CUST-787277,DEL-52018286,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,24,pcs,67.0,EUR
OL-003,ORD-2026-878533,2026-12-06,CUST-960394,DEL-59304469,PROD-483921,Zoltrix 4K Display Module 27in,Product,6,pcs,189.99,EUR
OL-001,ORD-2026-190674,2026-12-19,CUST-400850,DEL-84905122,PROD-461829,Plonex Webcam 1080p Pro,Product,28,pcs,44.0,EUR
OL-002,ORD-2026-484682,2026-11-28,CUST-771088,DEL-20200074,PROD-029384,Trimbit Docking Station 12-in-1,Product,84,pcs,89.9,EUR
OL-001,ORD-2027-375201,2027-02-07,CUST-424308,DEL-53154591,PROD-639182,Blipcore Wireless Adapter AC1200,Product,40,pcs,22.8,EUR
OL-001,ORD-2026-855299,19-12-2026,CUST-371782,DEL-45106207,PROD-192837,Droxel 65W GaN Charger,Product,75,pcs,28.4,EUR
OL-002,ORD-2026-822106,2026-11-30,CUST-132938,DEL-68810561,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,80,pcs,112.5,EUR
OL-001,ORD-2027-443194,2027-01-27,CUST-400850,DEL-84905122,PROD-583047,Veltric UPS 600VA Tower,Product,76,pcs,78.6,EUR
OL-003,ORD-2026-506216,2026-12-21,CUST-960394,DEL-20593403,PROD-192837,Droxel 65W GaN Charger,Product,37,pcs,28.4,EUR
OL-003,ORD-2027-680278,12 Jan 2027,CUST-373432,DEL-70152969,PROD-483921,Zoltrix 4K Display Module 27in,Product,66,pcs,189.99,EUR
OL-001,ORD-2027-309174,01-01-2027,CUST-741390,DEL-71851421,PROD-583047,Veltric UPS 600VA Tower,Product,63,pcs,78.6,EUR
OL-002,ORD-2026-442157,2026-12-14,CUST-820892,DEL-20607151,PROD-461829,Plonex Webcam 1080p Pro,Product,39,pcs,44.0,EUR
OL-002,ORD-2027-415535,2027-01-30,CUST-371782,DEL-45000508,PROD-029384,Trimbit Docking Station 12-in-1,Product,22,pcs,89.9,EUR
OL-001,ORD-2026-713543,2026-11-10,CUST-627276,DEL-28208520,PROD-461829,Plonex Webcam 1080p Pro,Product,89,pcs,44.0,EUR
OL-002,ORD-2027-200932,21-01-2027,CUST-444207,DEL-96057593,PROD-483921,Zoltrix 4K Display Module 27in,Product,26,pcs,189.99,EUR
OL-001,ORD-2026-196407,2026-12-20,CUST-287241,DEL-78333267,PROD-583047,Veltric UPS 600VA Tower,Product,85,pcs,78.6,EUR
OL-001,ORD-2026-319984,2026-11-16,CUST-400850,DEL-60961690,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,35,pcs,67.0,EUR
OL-001,ORD-2026-704864,2026-12-18,CUST-890170,DEL-82144402,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,35,pcs,67.0,EUR
OL-001,ORD-2027-335765,2027-01-27,CUST-771088,DEL-20200074,PROD-192837,Droxel 65W GaN Charger,Product,73,pcs,28.4,EUR
OL-002,ORD-2026-647341,2026-12-12,CUST-891952,DEL-73280554,PROD-483921,Zoltrix 4K Display Module 27in,Product,92,pcs,189.99,EUR
OL-002,ORD-2027-775990,2027-01-14,CUST-922157,DEL-26937148,PROD-192837,Droxel 65W GaN Charger,Product,93,pcs,28.4,EUR
OL-001,ORD-2026-278852,2026-12-24T17:52:00,CUST-520521,DEL-51936181,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,77,pcs,112.5,EUR
OL-003,ORD-2026-825104,2026-11-19,CUST-656932,DEL-20071854,PROD-639182,Blipcore Wireless Adapter AC1200,Product,12,pcs,22.8,EUR
OL-002,ORD-2026-943706,2026-12-22,CUST-547470,DEL-60491958,PROD-271045,Vantec USB-C Hub 9-port,Product,99,pcs,34.5,EUR
OL-001,ORD-2027-145240,19 Jan 2027,CUST-520521,DEL-85374852,PROD-583047,Veltric UPS 600VA Tower,Product,76,pcs,78.6,EUR
OL-001,ORD-2026-820442,2026-12-10,CUST-838797,DEL-26297533,PROD-583047,Veltric UPS 600VA Tower,Product,61,pcs,78.6,EUR
OL-001,ORD-2027-789886,2027-01-04,CUST-329471,DEL-85383550,PROD-639182,Blipcore Wireless Adapter AC1200,Product,18,pcs,22.8,EUR
OL-001,ORD-2027-868136,2027-01-07,CUST-320281,DEL-80322629,PROD-639182,Blipcore Wireless Adapter AC1200,Product,83,pcs,22.8,EUR
OL-001,ORD-2027-243601,2027-02-06,CUST-989545,DEL-63283709,PROD-192837,Droxel 65W GaN Charger,Product,53,pcs,28.4,EUR
OL-001,ORD-2027-382495,11 Jan 2027,CUST-103717,DEL-41711468,PROD-583047,Veltric UPS 600VA Tower,Product,47,pcs,78.6,EUR
OL-002,ORD-2026-185916,2026-12-28,CUST-838797,DEL-93940940,PROD-192837,Droxel 65W GaN Charger,Product,85,pcs,28.4,EUR
OL-003,ORD-2026-231113,2026-12-24,CUST-660086,DEL-54250344,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,64,pcs,67.0,EUR
OL-001,ORD-2027-863220,2027-02-01,CUST-185965,DEL-95462880,PROD-271045,Vantec USB-C Hub 9-port,Product,50,pcs,34.5,EUR
OL-002,ORD-2026-676276,2026-12-02,CUST-617488,DEL-60557040,PROD-192837,Droxel 65W GaN Charger,Product,47,pcs,28.4,EUR
OL-001,ORD-2026-137285,2026-12-18,CUST-324643,DEL-59930790,PROD-639182,Blipcore Wireless Adapter AC1200,Product,81,pcs,22.8,EUR
OL-002,ORD-2027-924566,2027-01-15,CUST-766563,DEL-60319927,PROD-583047,Veltric UPS 600VA Tower,Product,74,pcs,78.6,EUR
OL-001,ORD-2026-148215,31 Dec 2026,CUST-549245,DEL-47111151,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,20,m,8.9,EUR
OL-003,ORD-2027-432270,2027-01-01,CUST-217308,DEL-78057490,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,47,pcs,112.5,EUR
OL-002,ORD-2026-433955,2026-12-17,CUST-246316,DEL-99635939,PROD-192837,Droxel 65W GaN Charger,Product,10,pcs,28.4,EUR
OL-001,ORD-2027-864201,2027-01-01,CUST-814825,DEL-73380266,PROD-583047,Veltric UPS 600VA Tower,Product,25,pcs,78.6,EUR
OL-001,ORD-2026-513927,2026-12-26,CUST-660086,DEL-58841557,PROD-639182,Blipcore Wireless Adapter AC1200,Product,92,pcs,22.8,EUR
OL-001,ORD-2026-961599,2026-12-21,CUST-107540,DEL-68755000,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,49,pcs,112.5,EUR
OL-003,ORD-2026-587222,2026-12-16,CUST-100599,DEL-56420476,PROD-483921,Zoltrix 4K Display Module 27in,Product,33,pcs,189.99,EUR
OL-002,ORD-2026-239116,2026-12-28,CUST-627276,DEL-88831486,PROD-461829,Plonex Webcam 1080p Pro,Product,46,pcs,44.0,EUR
OL-003,ORD-2027-683165,2027-01-17T15:24:00,CUST-172132,DEL-42866956,PROD-029384,Trimbit Docking Station 12-in-1,Product,71,pcs,89.9,EUR
OL-003,ORD-2026-448884,2026-12-10,CUST-266931,DEL-80980044,PROD-639182,Blipcore Wireless Adapter AC1200,Product,78,pcs,22.8,EUR
OL-003,ORD-2027-637422,2027-01-03T10:03:00,CUST-989545,DEL-15006085,PROD-192837,Droxel 65W GaN Charger,Product,89,pcs,28.4,EUR
OL-002,ORD-2027-866151,16/01/2027,CUST-571029,DEL-32814819,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,25,m,8.9,EUR
OL-002,ORD-2026-252203,29-11-2026,CUST-863587,DEL-95318289,PROD-639182,Blipcore Wireless Adapter AC1200,Product,93,pcs,22.8,EUR
OL-002,ORD-2027-209493,2027-01-23,CUST-454508,DEL-83319550,PROD-461829,Plonex Webcam 1080p Pro,Product,63,pcs,44.0,EUR
OL-001,ORD-2026-313068,2026-12-27,CUST-373432,DEL-42655866,PROD-461829,Plonex Webcam 1080p Pro,Product,42,pcs,44.0,EUR
OL-002,ORD-2027-937798,2027-01-04,CUST-320281,DEL-80322629,PROD-583047,Veltric UPS 600VA Tower,Product,14,pcs,78.6,EUR
OL-003,ORD-2027-823153,2027-01-03,CUST-989545,DEL-63283709,PROD-271045,Vantec USB-C Hub 9-port,Product,17,pcs,34.5,EUR
OL-001,ORD-2027-422998,2027-01-23,CUST-172132,DEL-42866956,PROD-271045,Vantec USB-C Hub 9-port,Product,88,pcs,34.5,EUR
OL-001,ORD-2026-250616,2026-12-25,CUST-989545,DEL-97550053,PROD-192837,Droxel 65W GaN Charger,Product,61,pcs,28.4,EUR
OL-002,ORD-2026-704864,2026-12-18,CUST-890170,DEL-82144402,PROD-029384,Trimbit Docking Station 12-in-1,Product,69,pcs,89.9,EUR
OL-002,ORD-2026-888669,2026-12-11,CUST-666390,DEL-70166480,PROD-271045,Vantec USB-C Hub 9-port,Product,83,pcs,34.5,EUR
OL-002,ORD-2027-408261,02/01/2027,CUST-185965,DEL-64395532,PROD-639182,Blipcore Wireless Adapter AC1200,Product,54,pcs,22.8,EUR
OL-001,ORD-2027-620566,2027-01-08T13:21:00,CUST-262316,DEL-64877191,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,77,pcs,67.0,EUR
OL-001,ORD-2027-155708,10-01-2027,CUST-329471,DEL-85383550,PROD-461829,Plonex Webcam 1080p Pro,Product,46,pcs,44.0,EUR
OL-003,ORD-2026-427162,2026-12-12,CUST-563246,DEL-99826000,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,9,pcs,112.5,EUR
OL-001,ORD-2026-817999,2026-12-30,CUST-753425,DEL-26354208,PROD-271045,Vantec USB-C Hub 9-port,Product,55,pcs,34.5,EUR
OL-001,ORD-2027-224921,2027-01-10,CUST-922733,DEL-64414096,PROD-029384,Trimbit Docking Station 12-in-1,Product,49,pcs,89.9,EUR
OL-003,ORD-2026-484682,2026-11-28,CUST-771088,DEL-20200074,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,39,pcs,67.0,EUR
OL-001,ORD-2026-993933,07/12/2026,CUST-262998,DEL-12921981,PROD-029384,Trimbit Docking Station 12-in-1,Product,3,pcs,89.9,EUR
OL-003,ORD-2026-940534,2026-12-18,CUST-498382,DEL-76669607,PROD-271045,Vantec USB-C Hub 9-port,Product,18,pcs,34.5,EUR
OL-002,ORD-2026-190674,2026-12-19,CUST-400850,DEL-84905122,PROD-029384,Trimbit Docking Station 12-in-1,Product,60,pcs,89.9,EUR
OL-001,ORD-2026-239136,2026-11-28,CUST-771088,DEL-96911784,PROD-639182,Blipcore Wireless Adapter AC1200,Product,92,pcs,22.8,EUR
OL-001,ORD-2026-789472,2026-12-13,CUST-444207,DEL-26733967,PROD-461829,Plonex Webcam 1080p Pro,Product,77,pcs,44.0,EUR
OL-001,ORD-2026-112964,2026-12-10,CUST-814825,DEL-49172995,PROD-583047,Veltric UPS 600VA Tower,Product,15,pcs,78.6,EUR
OL-003,ORD-2026-832045,2026-12-13,CUST-958179,DEL-49597485,PROD-271045,Vantec USB-C Hub 9-port,Product,66,pcs,34.5,EUR
OL-001,ORD-2027-852658,2027-01-03,CUST-329471,DEL-85383550,PROD-271045,Vantec USB-C Hub 9-port,Product,79,pcs,34.5,EUR
OL-001,ORD-2026-732829,08-12-2026,CUST-946335,DEL-42560305,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,86,m,8.9,EUR
OL-001,ORD-2027-648532,2027-01-01,CUST-143860,DEL-24401654,PROD-639182,Blipcore Wireless Adapter AC1200,Product,4,pcs,22.8,EUR
OL-001,ORD-2027-211072,2027-01-16,CUST-246316,DEL-58518659,PROD-483921,Zoltrix 4K Display Module 27in,Product,55,pcs,189.99,EUR
OL-003,ORD-2026-137285,2026-12-18,CUST-324643,DEL-59930790,PROD-583047,Veltric UPS 600VA Tower,Product,60,pcs,78.6,EUR
OL-001,ORD-2027-191962,2027-01-02,CUST-656932,DEL-20071854,PROD-271045,Vantec USB-C Hub 9-port,Product,54,pcs,34.5,EUR
OL-002,ORD-2026-158936,2026-12-06,CUST-814825,DEL-73380266,PROD-271045,Vantec USB-C Hub 9-port,Product,18,pcs,34.5,EUR
OL-002,ORD-2027-744693,2027-01-19,CUST-890170,DEL-82144402,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,10,pcs,112.5,EUR
OL-002,ORD-2026-138328,2026-12-14,CUST-246316,DEL-99635939,PROD-461829,Plonex Webcam 1080p Pro,Product,6,pcs,44.0,EUR
OL-001,ORD-2026-438277,2026-12-09,CUST-989545,DEL-63283709,PROD-192837,Droxel 65W GaN Charger,Product,88,pcs,28.4,EUR
OL-002,ORD-2027-626199,2027-01-12,CUST-766563,DEL-60319927,PROD-583047,Veltric UPS 600VA Tower,Product,63,pcs,78.6,EUR
OL-001,ORD-2026-162241,2026-11-22,CUST-771088,DEL-96911784,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,77,m,8.9,EUR
OL-002,ORD-2026-945197,2026-12-27,CUST-132938,DEL-68810561,PROD-483921,Zoltrix 4K Display Module 27in,Product,9,pcs,189.99,EUR
OL-001,ORD-2026-258477,2026-12-19,CUST-585100,DEL-59115280,PROD-029384,Trimbit Docking Station 12-in-1,Product,34,pcs,89.9,EUR
OL-001,ORD-2026-931161,2026-12-14,CUST-520521,DEL-85374852,PROD-583047,Veltric UPS 600VA Tower,Product,65,pcs,78.6,EUR
OL-001,ORD-2026-687019,2026-12-25T10:01:00,CUST-262998,DEL-12921981,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,26,pcs,112.5,EUR
OL-001,ORD-2027-204998,2027-01-21,CUST-888387,DEL-87342561,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,35,pcs,67.0,EUR
OL-003,ORD-2027-405759,2027-01-23,CUST-176819,DEL-74251933,PROD-029384,Trimbit Docking Station 12-in-1,Product,100,pcs,89.9,EUR
OL-002,ORD-2027-666893,07/01/2027,CUST-731262,DEL-28761086,PROD-271045,Vantec USB-C Hub 9-port,Product,14,pcs,34.5,EUR
OL-002,ORD-2026-250181,2026-12-28,CUST-795613,DEL-94712997,PROD-271045,Vantec USB-C Hub 9-port,Product,23,pcs,34.5,EUR
OL-001,ORD-2027-176054,2027-01-17,CUST-888387,DEL-79654147,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,44,pcs,112.5,EUR
OL-001,ORD-2026-475479,2026-12-21,CUST-806073,DEL-33386929,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,68,m,8.9,EUR
OL-001,ORD-2027-744693,2027-01-19,CUST-890170,DEL-82144402,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,26,m,8.9,EUR
OL-003,ORD-2026-961599,2026-12-21,CUST-107540,DEL-68755000,PROD-483921,Zoltrix 4K Display Module 27in,Product,24,pcs,189.99,EUR
OL-003,ORD-2026-749253,2026-12-19,CUST-107540,DEL-68755000,PROD-029384,Trimbit Docking Station 12-in-1,Product,36,pcs,89.9,EUR
OL-001,ORD-2026-657742,2026-12-01,CUST-820892,DEL-20607151,PROD-461829,Plonex Webcam 1080p Pro,Product,80,pcs,44.0,EUR
OL-003,ORD-2027-695225,2027-01-11,CUST-888387,DEL-87342561,PROD-029384,Trimbit Docking Station 12-in-1,Product,8,pcs,89.9,EUR
OL-002,ORD-2027-332542,2027-01-23,CUST-148458,DEL-28419343,PROD-483921,Zoltrix 4K Display Module 27in,Product,52,pcs,189.99,EUR
OL-001,ORD-2026-372795,11 Dec 2026,CUST-542417,DEL-42847661,PROD-271045,Vantec USB-C Hub 9-port,Product,48,pcs,34.5,EUR
OL-001,ORD-2026-985893,2026-12-19,CUST-444207,DEL-26733967,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,93,pcs,112.5,EUR
OL-001,ORD-2026-866591,2026-12-02,CUST-741390,DEL-42981324,PROD-192837,Droxel 65W GaN Charger,Product,52,pcs,28.4,EUR
OL-003,ORD-2026-330069,2026-12-21,CUST-888387,DEL-87342561,PROD-639182,Blipcore Wireless Adapter AC1200,Product,90,pcs,22.8,EUR
OL-002,ORD-2026-657742,2026-12-01,CUST-820892,DEL-20607151,PROD-192837,Droxel 65W GaN Charger,Product,87,pcs,28.4,EUR
OL-002,ORD-2026-365953,2026-12-12,CUST-547470,DEL-60491958,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,36,pcs,112.5,EUR
OL-001,ORD-2027-816586,2027-01-02,CUST-627276,DEL-88831486,PROD-639182,Blipcore Wireless Adapter AC1200,Product,89,pcs,22.8,EUR
OL-003,ORD-2026-855299,2026-12-19,CUST-371782,DEL-45106207,PROD-583047,Veltric UPS 600VA Tower,Product,95,pcs,78.6,EUR
OL-001,ORD-2026-665593,03/12/2026,CUST-922733,DEL-64414096,PROD-029384,Trimbit Docking Station 12-in-1,Product,65,pcs,89.9,EUR
OL-001,ORD-2026-583646,2026-12-21,CUST-915451,DEL-13808225,PROD-192837,Droxel 65W GaN Charger,Product,99,pcs,28.4,EUR
OL-001,ORD-2027-961493,03/01/2027,CUST-753425,DEL-26354208,PROD-583047,Veltric UPS 600VA Tower,Product,57,pcs,78.6,EUR
OL-001,ORD-2027-516059,2027-01-15,CUST-559381,DEL-67279295,PROD-461829,Plonex Webcam 1080p Pro,Product,85,pcs,44.0,EUR
OL-002,ORD-2026-931161,14 Dec 2026,CUST-520521,DEL-85374852,PROD-483921,Zoltrix 4K Display Module 27in,Product,57,pcs,189.99,EUR
OL-001,ORD-2026-999488,24-11-2026,CUST-324643,DEL-81062902,PROD-483921,Zoltrix 4K Display Module 27in,Product,53,pcs,189.99,EUR
OL-001,ORD-2027-439817,2027-01-02,CUST-960394,DEL-20593403,PROD-639182,Blipcore Wireless Adapter AC1200,Product,15,pcs,22.8,EUR
OL-002,ORD-2026-758879,2026-12-15,CUST-738551,DEL-16917129,PROD-483921,Zoltrix 4K Display Module 27in,Product,84,pcs,189.99,EUR
OL-001,ORD-2027-863124,2027-01-25,CUST-424308,DEL-53154591,PROD-192837,Droxel 65W GaN Charger,Product,96,pcs,28.4,EUR
OL-003,ORD-2027-608205,03/01/2027,CUST-181247,DEL-35140847,PROD-639182,Blipcore Wireless Adapter AC1200,Product,92,pcs,22.8,EUR
OL-002,ORD-2026-317782,2026-12-25,CUST-498382,DEL-76669607,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,12,m,8.9,EUR
OL-002,ORD-2026-440677,2026-11-30,CUST-960394,DEL-59304469,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,78,pcs,112.5,EUR
OL-002,ORD-2027-344181,2027-01-14,CUST-563246,DEL-45835371,PROD-192837,Droxel 65W GaN Charger,Product,75,pcs,28.4,EUR
OL-001,ORD-2026-419588,2026-12-30,CUST-766563,DEL-60319927,PROD-483921,Zoltrix 4K Display Module 27in,Product,42,pcs,189.99,EUR
OL-001,ORD-2027-539422,2027-01-19,CUST-454508,DEL-83319550,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,30,m,8.9,EUR
OL-001,ORD-2027-730823,2027-01-01,CUST-185965,DEL-64395532,PROD-271045,Vantec USB-C Hub 9-port,Product,48,pcs,34.5,EUR
OL-001,ORD-2027-275526,2027-01-20,CUST-666390,DEL-70166480,PROD-461829,Plonex Webcam 1080p Pro,Product,27,pcs,44.0,EUR
OL-003,ORD-2027-487593,2027-01-10,CUST-333238,DEL-87507357,PROD-483921,Zoltrix 4K Display Module 27in,Product,92,pcs,189.99,EUR
OL-001,ORD-2027-598940,2027-01-04,CUST-563246,DEL-45835371,PROD-583047,Veltric UPS 600VA Tower,Product,66,pcs,78.6,EUR
OL-001,ORD-2026-615895,2026-12-26T16:01:00,CUST-660086,DEL-54250344,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,3,m,8.9,EUR
OL-002,ORD-2027-645980,2027-01-28,CUST-820892,DEL-20607151,PROD-192837,Droxel 65W GaN Charger,Product,17,pcs,28.4,EUR
OL-002,ORD-2026-189067,2026-12-19,CUST-922733,DEL-25759274,PROD-192837,Droxel 65W GaN Charger,Product,69,pcs,28.4,EUR
OL-001,ORD-2027-437433,2027-01-09,CUST-549245,DEL-47111151,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,93,pcs,112.5,EUR
OL-001,ORD-2027-749609,2027-01-14,CUST-922157,DEL-26937148,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,41,pcs,67.0,EUR
OL-001,ORD-2027-534439,2027-01-05,CUST-890170,DEL-82144402,PROD-192837,Droxel 65W GaN Charger,Product,59,pcs,28.4,EUR
OL-001,ORD-2027-531225,2027-02-10,CUST-287241,DEL-84870921,PROD-461829,Plonex Webcam 1080p Pro,Product,14,pcs,44.0,EUR
OL-001,ORD-2026-676276,2026-12-02,CUST-617488,DEL-60557040,PROD-271045,Vantec USB-C Hub 9-port,Product,82,pcs,34.5,EUR
OL-001,ORD-2026-336047,21/12/2026,CUST-183667,DEL-45859307,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,66,pcs,67.0,EUR
OL-003,ORD-2026-112964,2026-12-10,CUST-814825,DEL-49172995,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,75,pcs,112.5,EUR
OL-002,ORD-2027-799155,2027-01-05,CUST-989545,DEL-53106399,PROD-639182,Blipcore Wireless Adapter AC1200,Product,48,pcs,22.8,EUR
OL-002,ORD-2027-507135,2027-01-01,CUST-340174,DEL-86745380,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,88,pcs,67.0,EUR
OL-002,ORD-2026-616096,2026-11-13,CUST-563246,DEL-45105069,PROD-192837,Droxel 65W GaN Charger,Product,65,pcs,28.4,EUR
OL-001,ORD-2026-433955,2026-12-17,CUST-246316,DEL-99635939,PROD-639182,Blipcore Wireless Adapter AC1200,Product,74,pcs,22.8,EUR
OL-001,ORD-2027-231432,2027-01-15,CUST-143860,DEL-24401654,PROD-639182,Blipcore Wireless Adapter AC1200,Product,11,pcs,22.8,EUR
OL-002,ORD-2026-191208,2026-11-28,CUST-771088,DEL-20200074,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,76,pcs,67.0,EUR
OL-001,ORD-2027-597012,2027-01-26T14:50:00,CUST-922157,DEL-19863756,PROD-461829,Plonex Webcam 1080p Pro,Product,29,pcs,44.0,EUR
OL-001,ORD-2026-205896,2026-11-11,CUST-814825,DEL-49172995,PROD-461829,Plonex Webcam 1080p Pro,Product,53,pcs,44.0,EUR
OL-001,ORD-2027-817318,2027-01-20,CUST-515011,DEL-65426567,PROD-461829,Plonex Webcam 1080p Pro,Product,28,pcs,44.0,EUR
OL-001,ORD-2027-356600,30 Jan 2027,CUST-656932,DEL-20071854,PROD-192837,Droxel 65W GaN Charger,Product,7,pcs,28.4,EUR
